latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-0.47011,112.06206,327.24,0.39,0.36,2025-09-15,558,N20,VIIRS,n,2,287.67,2.06,D,0.0
-0.46631,111.93105,330.13,0.39,0.36,2025-09-15,558,N20,VIIRS,n,2,294.21,2.45,D,0.0
-0.26401,111.96642,328.68,0.39,0.36,2025-09-15,558,N20,VIIRS,n,2,288.33,1.97,D,0.0
-0.2206,111.98461,347.7,0.39,0.36,2025-09-15,558,N20,VIIRS,n,2,283.07,4.82,D,0.0
-0.21729,111.98412,345.36,0.39,0.36,2025-09-15,558,N20,VIIRS,n,2,283.45,4.82,D,0.0
1.32293,116.69633,341.25,0.43,0.46,2025-09-15,559,N20,VIIRS,n,2,283.64,4.83,D,0.0
1.49565,117.18592,334.4,0.46,0.47,2025-09-15,559,N20,VIIRS,n,2,282.44,3.42,D,0.0
-7.79598,111.34845,336.75,0.41,0.37,2025-09-15,556,N20,VIIRS,n,2,303.46,3.54,D,0.0
-7.48089,111.99097,331.84,0.39,0.36,2025-09-15,556,N20,VIIRS,n,2,301.27,2.5,D,0.0
-7.65686,112.92097,332.75,0.38,0.36,2025-09-15,556,N20,VIIRS,n,2,298.07,2.05,D,0.0
-7.68422,131.00974,340.92,0.57,0.52,2025-09-15,415,N20,VIIRS,n,2,300.03,22.41,D,0.0
-8.37321,124.84867,332.19,0.78,0.78,2025-09-15,415,N20,VIIRS,n,2,286.66,7.7,D,0.0
-8.30554,124.95852,367.0,0.77,0.77,2025-09-15,415,N20,VIIRS,h,2,295.1,15.96,D,0.0
-8.30486,124.96405,345.82,0.77,0.77,2025-09-15,415,N20,VIIRS,n,2,293.14,15.96,D,0.0
-7.21681,131.97662,332.24,0.48,0.48,2025-09-15,415,N20,VIIRS,n,2,297.83,5.29,D,0.0
-7.21829,131.93257,329.66,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,298.78,3.49,D,0.0
-7.21385,131.93202,337.21,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,297.5,3.49,D,0.0
-7.21445,131.92757,329.8,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,299.6,3.49,D,0.0
-7.20821,131.94028,332.13,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,299.02,3.42,D,0.0
-7.20797,131.90855,332.77,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,297.55,5.88,D,0.0
-7.20857,131.9041,335.86,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,297.0,3.39,D,0.0
-7.21466,131.9335,327.96,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,297.42,5.48,D,0.0
-7.2153,131.92903,338.0,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,299.33,5.48,D,0.0
-7.20895,131.94177,332.16,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,298.45,5.2,D,0.0
-7.20959,131.90565,347.42,0.49,0.48,2025-09-15,415,N20,VIIRS,n,2,298.74,5.41,D,0.0
-6.61311,134.101,333.61,0.52,0.42,2025-09-15,415,N20,VIIRS,n,2,291.67,6.43,D,0.0
-6.58756,134.11649,343.0,0.52,0.42,2025-09-15,415,N20,VIIRS,n,2,296.71,36.34,D,0.0
-4.11024,140.4313,335.95,0.44,0.39,2025-09-15,416,N20,VIIRS,n,2,296.68,4.9,D,0.0
-4.11016,140.43112,336.25,0.44,0.39,2025-09-15,416,N20,VIIRS,n,2,296.71,5.07,D,0.0
-2.64415,140.53,336.32,0.46,0.39,2025-09-15,416,N20,VIIRS,n,2,297.63,5.31,D,0.0
-2.58508,140.67125,331.89,0.47,0.4,2025-09-15,416,N20,VIIRS,n,2,295.84,3.82,D,0.0
-2.62032,140.21248,341.84,0.45,0.39,2025-09-15,416,N20,VIIRS,n,2,299.21,4.83,D,0.0
-2.62087,140.21249,339.76,0.45,0.39,2025-09-15,416,N20,VIIRS,n,2,299.1,4.8,D,0.0
-7.68898,131.01041,337.05,0.57,0.52,2025-09-15,415,N20,VIIRS,n,2,297.28,4.12,D,0.0
-2.15849,139.29175,332.83,0.42,0.37,2025-09-15,416,N20,VIIRS,n,2,298.13,2.96,D,0.0
-7.69374,131.01109,327.52,0.57,0.52,2025-09-15,415,N20,VIIRS,n,2,292.47,4.12,D,0.0
-8.19361,127.91792,338.69,0.48,0.64,2025-09-15,415,N20,VIIRS,n,2,289.7,4.67,D,0.0
-7.19124,115.85574,330.42,0.45,0.39,2025-09-15,556,N20,VIIRS,n,2,298.74,2.99,D,0.0
-8.73202,140.66533,335.29,0.41,0.37,2025-09-15,414,N20,VIIRS,n,2,294.34,3.75,D,0.0
-8.40087,140.82919,344.91,0.42,0.38,2025-09-15,414,N20,VIIRS,n,2,298.57,6.8,D,0.0
-8.28234,140.62779,333.71,0.42,0.37,2025-09-15,414,N20,VIIRS,n,2,295.05,2.63,D,0.0
-8.12917,140.821,332.5,0.42,0.38,2025-09-15,415,N20,VIIRS,n,2,297.37,4.21,D,0.0
-7.98378,140.76271,334.79,0.42,0.38,2025-09-15,415,N20,VIIRS,n,2,293.02,2.37,D,0.0
-8.19916,139.38921,333.47,0.39,0.36,2025-09-15,415,N20,VIIRS,n,2,303.2,3.17,D,0.0
-8.19971,139.3857,342.54,0.39,0.36,2025-09-15,415,N20,VIIRS,n,2,301.28,4.99,D,0.0
-8.2001,139.33907,335.34,0.39,0.36,2025-09-15,415,N20,VIIRS,n,2,299.96,2.64,D,0.0
-8.19678,139.33855,334.02,0.39,0.36,2025-09-15,415,N20,VIIRS,n,2,299.74,2.64,D,0.0
-7.99791,140.36157,342.61,0.41,0.37,2025-09-15,415,N20,VIIRS,n,2,296.0,6.43,D,0.0
-8.0156,139.1264,331.54,0.39,0.36,2025-09-15,415,N20,VIIRS,n,2,297.9,1.82,D,0.0
-8.14674,138.06155,341.32,0.39,0.36,2025-09-15,415,N20,VIIRS,n,2,300.88,4.6,D,0.0
-7.83196,139.80943,335.02,0.4,0.37,2025-09-15,415,N20,VIIRS,n,2,293.86,5.14,D,0.0
-7.79376,138.06329,340.71,0.39,0.36,2025-09-15,415,N20,VIIRS,n,2,299.41,6.02,D,0.0
-7.50527,138.48967,338.33,0.38,0.36,2025-09-15,415,N20,VIIRS,n,2,294.16,4.77,D,0.0
-9.08703,125.08755,338.58,0.77,0.77,2025-09-15,415,N20,VIIRS,n,2,290.57,8.27,D,0.0
-9.0824,125.08916,344.34,0.77,0.77,2025-09-15,415,N20,VIIRS,n,2,291.5,14.22,D,0.0
-8.29249,130.8407,337.81,0.6,0.53,2025-09-15,415,N20,VIIRS,n,2,296.98,3.79,D,0.0
-8.15532,131.06078,330.7,0.58,0.52,2025-09-15,415,N20,VIIRS,n,2,293.76,4.15,D,0.0
-8.15053,131.06017,330.48,0.58,0.52,2025-09-15,415,N20,VIIRS,n,2,293.85,4.15,D,0.0
-8.11091,131.06529,328.78,0.57,0.52,2025-09-15,415,N20,VIIRS,n,2,293.09,5.43,D,0.0
-7.98435,131.17197,334.85,0.56,0.52,2025-09-15,415,N20,VIIRS,n,2,293.83,5.3,D,0.0
-8.19159,127.85759,333.51,0.48,0.65,2025-09-15,415,N20,VIIRS,n,2,293.13,2.49,D,0.0
-10.35149,123.79105,353.82,0.42,0.61,2025-09-15,555,N20,VIIRS,n,2,294.37,8.49,D,0.0
-8.19008,127.91425,340.4,0.48,0.64,2025-09-15,415,N20,VIIRS,n,2,291.31,7.58,D,0.0
-9.84754,124.24332,333.83,0.46,0.63,2025-09-15,555,N20,VIIRS,n,2,297.19,3.89,D,0.0
-8.59451,122.77901,340.08,0.38,0.59,2025-09-15,556,N20,VIIRS,n,2,291.43,3.5,D,0.0
-8.48576,122.53777,337.84,0.37,0.58,2025-09-15,556,N20,VIIRS,n,2,289.66,4.75,D,0.0
-8.79309,117.86671,330.39,0.54,0.42,2025-09-15,556,N20,VIIRS,n,2,291.69,3.18,D,0.0
-8.4768,117.592,342.75,0.53,0.42,2025-09-15,556,N20,VIIRS,n,2,295.14,6.41,D,0.0
-8.46261,117.53532,330.15,0.53,0.42,2025-09-15,556,N20,VIIRS,n,2,293.4,3.3,D,0.0
-8.45666,117.31459,337.49,0.51,0.41,2025-09-15,556,N20,VIIRS,n,2,299.48,10.37,D,0.0
-8.43094,117.28222,336.99,0.51,0.41,2025-09-15,556,N20,VIIRS,n,2,298.86,3.46,D,0.0
-8.17744,113.35847,342.94,0.38,0.36,2025-09-15,556,N20,VIIRS,n,2,299.55,5.84,D,0.0
-7.96702,114.33299,335.55,0.39,0.37,2025-09-15,556,N20,VIIRS,n,2,302.19,3.13,D,0.0
-7.89956,114.41426,330.68,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,299.46,2.14,D,0.0
-7.8267,114.42793,335.72,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,300.86,4.24,D,0.0
-7.82725,114.42434,334.4,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,301.38,4.24,D,0.0
-7.82781,114.42075,347.07,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,303.96,13.0,D,0.0
-7.82836,114.41716,349.76,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,303.59,13.0,D,0.0
-7.82334,114.4274,350.25,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,303.57,5.86,D,0.0
-7.82445,114.42023,341.33,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,302.02,6.41,D,0.0
-7.81999,114.42686,339.65,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,304.22,5.86,D,0.0
-7.81719,114.42273,334.52,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,303.04,3.16,D,0.0
-7.81328,114.42579,334.19,0.4,0.37,2025-09-15,556,N20,VIIRS,n,2,300.46,3.16,D,0.0
-7.82094,114.30984,338.96,0.39,0.37,2025-09-15,556,N20,VIIRS,n,2,305.08,4.49,D,0.0
-7.73402,113.63965,335.03,0.39,0.36,2025-09-15,556,N20,VIIRS,n,2,290.49,2.65,D,0.0
-10.17811,123.82965,330.47,0.42,0.61,2025-09-15,555,N20,VIIRS,n,2,296.56,3.46,D,0.0
-7.76712,112.86326,332.13,0.38,0.36,2025-09-15,556,N20,VIIRS,n,2,299.85,3.69,D,0.0
-8.59964,122.78147,334.2,0.38,0.59,2025-09-15,556,N20,VIIRS,n,2,293.63,3.95,D,0.0
-8.2254,124.97681,348.35,0.55,0.68,2025-09-15,556,N20,VIIRS,n,2,291.07,8.87,D,0.0
-7.84998,114.32151,342.58,0.39,0.37,2025-09-15,556,N20,VIIRS,n,2,302.07,6.11,D,0.0
-9.69226,124.49751,336.09,0.48,0.65,2025-09-15,555,N20,VIIRS,n,2,297.22,6.6,D,0.0
-9.91893,123.7964,356.39,0.43,0.62,2025-09-15,555,N20,VIIRS,n,2,294.8,16.37,D,0.0
-9.91612,120.40727,333.51,0.5,0.49,2025-09-15,555,N20,VIIRS,n,2,291.5,4.46,D,0.0
-9.91957,123.79297,355.41,0.42,0.61,2025-09-15,555,N20,VIIRS,n,2,300.92,16.37,D,0.0
-9.91467,123.78797,367.0,0.42,0.61,2025-09-15,555,N20,VIIRS,h,2,297.41,23.18,D,0.0
-9.914,123.79159,347.7,0.42,0.61,2025-09-15,555,N20,VIIRS,n,2,295.16,16.37,D,0.0
-9.72595,124.44777,333.89,0.47,0.64,2025-09-15,555,N20,VIIRS,n,2,296.95,2.55,D,0.0
-9.69142,124.50198,335.69,0.48,0.65,2025-09-15,555,N20,VIIRS,n,2,295.47,6.78,D,0.0
-9.68548,124.50106,344.55,0.48,0.65,2025-09-15,555,N20,VIIRS,n,2,295.83,6.78,D,0.0
-9.68631,124.4966,330.81,0.48,0.65,2025-09-15,555,N20,VIIRS,n,2,294.97,6.6,D,0.0
-9.79311,123.86105,367.0,0.43,0.62,2025-09-15,555,N20,VIIRS,h,2,298.86,20.78,D,0.0
-9.78856,123.88549,339.58,0.43,0.62,2025-09-15,555,N20,VIIRS,n,2,294.02,5.49,D,0.0
-9.79387,123.85694,367.0,0.43,0.62,2025-09-15,555,N20,VIIRS,h,2,297.1,23.9,D,0.0
-9.7923,123.8654,331.92,0.43,0.62,2025-09-15,555,N20,VIIRS,n,2,293.37,20.78,D,0.0
-9.91798,120.40654,337.8,0.5,0.49,2025-09-15,555,N20,VIIRS,n,2,295.38,4.0,D,0.0
-9.26967,124.731,353.19,0.5,0.66,2025-09-15,555,N20,VIIRS,n,2,295.63,11.01,D,0.0
-9.26874,124.73586,332.76,0.5,0.66,2025-09-15,555,N20,VIIRS,n,2,292.72,7.44,D,0.0
-9.34304,124.73954,332.74,0.5,0.66,2025-09-15,555,N20,VIIRS,n,2,294.7,3.5,D,0.0
-9.61469,123.91473,330.01,0.44,0.62,2025-09-15,555,N20,VIIRS,n,2,290.95,5.72,D,0.0
-9.47353,124.38531,348.63,0.47,0.64,2025-09-15,555,N20,VIIRS,n,2,297.13,5.62,D,0.0
-9.71349,123.89995,351.23,0.44,0.62,2025-09-15,555,N20,VIIRS,n,2,290.58,8.66,D,0.0
-9.715,123.90125,343.73,0.44,0.62,2025-09-15,555,N20,VIIRS,n,2,289.63,5.08,D,0.0
-9.65429,124.47188,334.43,0.48,0.64,2025-09-15,555,N20,VIIRS,n,2,295.9,3.34,D,0.0
-9.61571,123.9185,341.8,0.44,0.62,2025-09-15,555,N20,VIIRS,n,2,289.64,5.39,D,0.0
-9.92024,123.78937,367.0,0.42,0.61,2025-09-15,555,N20,VIIRS,h,2,302.52,23.18,D,0.0
-5.16187,121.84605,335.57,0.55,0.43,2025-09-16,538,N20,VIIRS,n,2,290.93,15.17,D,0.0
-5.16267,121.84115,333.03,0.55,0.43,2025-09-16,538,N20,VIIRS,n,2,292.39,15.17,D,0.0
-5.16657,121.84177,334.79,0.55,0.43,2025-09-16,538,N20,VIIRS,n,2,291.83,15.17,D,0.0
-5.51798,119.79907,332.56,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,295.63,2.3,D,0.0
-5.53941,119.68464,332.38,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,297.52,2.76,D,0.0
-4.40148,122.6497,348.17,0.42,0.45,2025-09-16,538,N20,VIIRS,n,2,295.55,20.45,D,0.0
-5.52554,119.79636,331.39,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,296.02,1.67,D,0.0
-5.54155,119.71648,335.34,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,295.86,2.59,D,0.0
-5.57239,119.65501,330.47,0.42,0.38,2025-09-16,538,N20,VIIRS,n,2,298.22,1.15,D,0.0
-5.49754,119.72507,330.2,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,294.23,2.51,D,0.0
-5.57799,119.71065,336.1,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,298.36,2.11,D,0.0
-5.53164,119.73442,334.55,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,295.01,1.65,D,0.0
-5.49555,119.67005,336.07,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,297.46,4.62,D,0.0
-4.66399,121.61962,332.3,0.54,0.42,2025-09-16,538,N20,VIIRS,n,2,294.08,8.71,D,0.0
-5.32917,119.45857,336.8,0.42,0.38,2025-09-16,538,N20,VIIRS,n,2,298.11,4.8,D,0.0
-5.28959,119.55301,333.18,0.42,0.38,2025-09-16,538,N20,VIIRS,n,2,297.1,2.71,D,0.0
-5.25808,119.53569,333.03,0.42,0.38,2025-09-16,538,N20,VIIRS,n,2,295.29,2.59,D,0.0
-7.10589,106.49744,328.5,0.52,0.67,2025-09-16,538,N20,VIIRS,n,2,290.02,3.84,D,0.0
-7.10656,106.49234,326.24,0.52,0.67,2025-09-16,538,N20,VIIRS,n,2,290.44,3.84,D,0.0
-4.79442,121.6307,338.75,0.54,0.42,2025-09-16,538,N20,VIIRS,n,2,291.7,6.32,D,0.0
-4.72356,121.72424,332.75,0.55,0.43,2025-09-16,538,N20,VIIRS,n,2,290.99,9.76,D,0.0
-4.72743,121.72192,335.5,0.55,0.43,2025-09-16,538,N20,VIIRS,n,2,290.98,3.35,D,0.0
-4.72353,121.72131,335.66,0.55,0.43,2025-09-16,538,N20,VIIRS,n,2,292.76,4.29,D,0.0
-4.52023,121.93861,343.96,0.57,0.43,2025-09-16,538,N20,VIIRS,n,2,297.07,7.97,D,0.0
-5.58446,119.7505,331.19,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,298.69,1.69,D,0.0
-4.97447,122.51037,342.23,0.4,0.45,2025-09-16,538,N20,VIIRS,n,2,285.85,9.54,D,0.0
-7.34506,106.55879,318.69,0.43,0.38,2025-09-16,1822,N20,VIIRS,n,2,284.33,2.29,N,0.0
-8.72419,118.24964,330.64,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,298.05,2.74,D,0.0
-7.82677,114.43214,343.96,0.48,0.4,2025-09-16,537,N20,VIIRS,n,2,295.86,4.88,D,0.0
-4.51627,121.93797,330.92,0.57,0.43,2025-09-16,538,N20,VIIRS,n,2,294.47,3.41,D,0.0
-7.51605,127.36315,333.67,0.39,0.59,2025-09-16,537,N20,VIIRS,n,2,294.69,3.06,D,0.0
-8.8063,117.93282,336.64,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,300.72,3.09,D,0.0
-8.81161,117.83034,340.12,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,302.89,5.24,D,0.0
-8.76754,117.89713,345.41,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,301.72,2.35,D,0.0
-8.76423,117.89662,332.75,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,302.18,2.35,D,0.0
-8.75987,117.90307,340.86,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,303.07,5.88,D,0.0
-8.6894,118.23363,342.0,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,301.44,5.54,D,0.0
-8.72969,117.76667,338.22,0.39,0.36,2025-09-16,537,N20,VIIRS,n,2,303.46,3.94,D,0.0
-8.72638,117.76616,334.33,0.39,0.36,2025-09-16,537,N20,VIIRS,n,2,300.87,4.21,D,0.0
-8.72254,117.76916,341.33,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,301.35,4.21,D,0.0
-8.67228,118.0568,346.45,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,305.31,7.17,D,0.0
-6.99199,112.35239,331.86,0.41,0.45,2025-09-16,538,N20,VIIRS,n,2,287.62,4.57,D,0.0
-8.61012,118.37405,336.17,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,299.29,5.41,D,0.0
-8.75182,115.98809,352.12,0.42,0.38,2025-09-16,537,N20,VIIRS,n,2,302.2,14.7,D,0.0
-8.21832,117.6252,336.8,0.39,0.36,2025-09-16,537,N20,VIIRS,n,2,298.32,4.33,D,0.0
-7.34228,121.1012,336.55,0.47,0.4,2025-09-16,537,N20,VIIRS,n,2,295.91,5.66,D,0.0
-8.25655,113.57809,332.77,0.54,0.42,2025-09-16,537,N20,VIIRS,n,2,294.83,10.3,D,0.0
-8.25266,113.57754,334.86,0.54,0.42,2025-09-16,537,N20,VIIRS,n,2,293.21,10.3,D,0.0
-8.17763,113.31081,330.95,0.56,0.43,2025-09-16,537,N20,VIIRS,n,2,295.1,3.23,D,0.0
-8.15977,113.32375,333.23,0.56,0.43,2025-09-16,537,N20,VIIRS,n,2,295.67,2.83,D,0.0
-8.16047,113.3187,330.91,0.56,0.43,2025-09-16,537,N20,VIIRS,n,2,296.99,5.46,D,0.0
-8.16066,113.32138,343.44,0.56,0.43,2025-09-16,537,N20,VIIRS,n,2,296.4,6.38,D,0.0
-7.95907,114.34341,335.68,0.49,0.4,2025-09-16,537,N20,VIIRS,n,2,300.14,2.84,D,0.0
-7.92955,114.33892,337.33,0.49,0.4,2025-09-16,537,N20,VIIRS,n,2,299.12,4.35,D,0.0
-7.90923,114.37608,331.35,0.48,0.4,2025-09-16,537,N20,VIIRS,n,2,298.38,2.41,D,0.0
-8.47776,118.26395,343.66,0.38,0.36,2025-09-16,537,N20,VIIRS,n,2,293.91,5.31,D,0.0
-4.51709,121.93286,349.51,0.57,0.43,2025-09-16,538,N20,VIIRS,n,2,295.61,9.62,D,0.0
-4.3316,104.87338,301.21,0.38,0.36,2025-09-16,1822,N20,VIIRS,n,2,277.06,0.48,N,0.0
-4.50604,121.92586,350.67,0.57,0.43,2025-09-16,538,N20,VIIRS,n,2,294.91,20.09,D,0.0
-0.16635,111.91265,330.59,0.53,0.42,2025-09-16,539,N20,VIIRS,n,2,292.48,3.16,D,0.0
2.68541,115.71989,331.54,0.38,0.36,2025-09-16,540,N20,VIIRS,n,2,288.82,3.32,D,0.0
3.20516,116.5071,325.17,0.39,0.36,2025-09-16,540,N20,VIIRS,n,2,282.22,1.94,D,0.0
5.35938,95.73479,335.42,0.47,0.47,2025-09-16,722,N20,VIIRS,n,2,293.12,4.85,D,0.0
5.56377,95.68696,348.46,0.46,0.47,2025-09-16,722,N20,VIIRS,n,2,292.18,9.37,D,0.0
2.78298,125.39656,309.6,0.49,0.48,2025-09-16,1639,N20,VIIRS,n,2,285.1,2.57,N,0.0
0.51324,127.89611,302.16,0.48,0.4,2025-09-16,1639,N20,VIIRS,n,2,284.95,0.71,N,0.0
0.50958,127.89555,300.1,0.48,0.4,2025-09-16,1639,N20,VIIRS,n,2,283.96,0.71,N,0.0
-2.82312,122.14133,304.14,0.33,0.55,2025-09-16,1640,N20,VIIRS,n,2,287.82,1.05,N,0.0
-2.82362,122.14437,306.55,0.33,0.55,2025-09-16,1640,N20,VIIRS,n,2,288.25,0.68,N,0.0
-2.85898,122.13676,304.72,0.33,0.55,2025-09-16,1640,N20,VIIRS,n,2,287.05,0.53,N,0.0
-4.18482,121.60976,302.78,0.34,0.56,2025-09-16,1641,N20,VIIRS,n,2,288.53,0.6,N,0.0
-8.13631,139.39433,316.88,0.42,0.61,2025-09-16,1641,N20,VIIRS,n,2,290.86,1.69,N,0.0
-8.13382,139.39459,317.96,0.43,0.62,2025-09-16,1641,N20,VIIRS,n,2,291.37,1.49,N,0.0
-7.517,127.36369,317.78,0.42,0.38,2025-09-16,1641,N20,VIIRS,n,2,293.51,1.99,N,0.0
-7.52047,127.36322,327.3,0.42,0.38,2025-09-16,1641,N20,VIIRS,n,2,293.15,3.02,N,0.0
-7.51984,127.35926,312.21,0.42,0.38,2025-09-16,1641,N20,VIIRS,n,2,293.32,2.2,N,0.0
-8.45238,124.10104,322.42,0.4,0.44,2025-09-16,1642,N20,VIIRS,n,2,288.14,2.22,N,0.0
-10.06343,123.92271,304.75,0.39,0.44,2025-09-16,1642,N20,VIIRS,n,2,291.73,0.3,N,0.0
-3.78648,104.77565,295.83,0.38,0.36,2025-09-16,1822,N20,VIIRS,n,2,266.66,0.32,N,0.0
-6.37428,106.34222,296.93,0.41,0.37,2025-09-16,1822,N20,VIIRS,n,2,272.81,0.42,N,0.0
-7.77228,110.82001,307.63,0.51,0.49,2025-09-16,1822,N20,VIIRS,n,2,275.79,1.04,N,0.0
-8.11514,112.9454,295.35,0.36,0.57,2025-09-16,1822,N20,VIIRS,n,2,276.46,2.14,N,0.0
-8.11461,112.94032,299.06,0.36,0.57,2025-09-16,1822,N20,VIIRS,n,2,276.3,2.58,N,0.0
-8.28305,122.94007,340.74,0.38,0.44,2025-09-16,537,N20,VIIRS,n,2,297.52,6.68,D,0.0
-0.46539,112.03329,327.31,0.53,0.42,2025-09-16,539,N20,VIIRS,n,2,292.66,3.2,D,0.0
-0.47263,112.06344,326.78,0.53,0.42,2025-09-16,539,N20,VIIRS,n,2,292.33,4.84,D,0.0
-0.47279,112.14021,332.12,0.52,0.42,2025-09-16,539,N20,VIIRS,n,2,277.77,9.1,D,0.0
-1.167,110.45799,367.0,0.45,0.47,2025-09-16,539,N20,VIIRS,h,2,290.65,12.32,D,0.0
-4.79716,119.70769,331.07,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,292.55,3.06,D,0.0
-4.26422,122.23447,331.57,0.4,0.44,2025-09-16,538,N20,VIIRS,n,2,291.33,2.23,D,0.0
-4.1313,122.57437,336.64,0.42,0.45,2025-09-16,538,N20,VIIRS,n,2,294.91,3.16,D,0.0
-4.18345,122.16603,349.94,0.4,0.44,2025-09-16,538,N20,VIIRS,n,2,293.06,13.73,D,0.0
-4.12982,122.42396,339.36,0.41,0.45,2025-09-16,538,N20,VIIRS,n,2,287.01,3.13,D,0.0
-4.06611,122.55598,332.42,0.42,0.45,2025-09-16,538,N20,VIIRS,n,2,291.13,3.99,D,0.0
-3.88837,122.36796,340.0,0.41,0.45,2025-09-16,538,N20,VIIRS,n,2,286.43,5.26,D,0.0
-4.08977,119.81277,332.41,0.44,0.39,2025-09-16,538,N20,VIIRS,n,2,284.46,2.84,D,0.0
-3.95949,119.64832,335.06,0.44,0.38,2025-09-16,538,N20,VIIRS,n,2,288.86,3.37,D,0.0
-3.56215,121.57559,330.75,0.56,0.43,2025-09-16,538,N20,VIIRS,n,2,290.67,3.44,D,0.0
-3.08645,122.04148,335.17,0.4,0.44,2025-09-16,538,N20,VIIRS,n,2,292.64,3.29,D,0.0
-2.65116,121.54861,336.97,0.57,0.43,2025-09-16,538,N20,VIIRS,n,2,296.12,16.66,D,0.0
-4.51,121.9265,342.54,0.57,0.43,2025-09-16,538,N20,VIIRS,n,2,291.31,20.09,D,0.0
-2.32109,119.6704,335.12,0.46,0.39,2025-09-16,539,N20,VIIRS,n,2,287.88,7.16,D,0.0
-2.04303,120.8598,336.52,0.53,0.42,2025-09-16,539,N20,VIIRS,n,2,292.57,7.97,D,0.0
-2.09247,120.1627,334.3,0.49,0.4,2025-09-16,539,N20,VIIRS,n,2,291.18,3.43,D,0.0
-1.73981,120.78401,342.44,0.53,0.42,2025-09-16,539,N20,VIIRS,n,2,292.18,9.39,D,0.0
-2.4202,110.86233,343.35,0.45,0.47,2025-09-16,539,N20,VIIRS,n,2,284.24,7.42,D,0.0
-2.44092,110.60463,337.7,0.46,0.47,2025-09-16,539,N20,VIIRS,n,2,282.29,5.28,D,0.0
-2.36832,110.83038,339.87,0.45,0.47,2025-09-16,539,N20,VIIRS,n,2,288.68,6.79,D,0.0
-2.36906,110.8304,340.4,0.45,0.47,2025-09-16,539,N20,VIIRS,n,2,288.27,4.92,D,0.0
-2.3196,110.78242,339.16,0.45,0.47,2025-09-16,539,N20,VIIRS,n,2,281.79,7.6,D,0.0
-1.20201,110.40093,339.36,0.46,0.47,2025-09-16,539,N20,VIIRS,n,2,291.2,10.55,D,0.0
-1.19707,110.40442,339.03,0.46,0.47,2025-09-16,539,N20,VIIRS,n,2,292.38,9.24,D,0.0
-1.18845,110.40314,341.15,0.46,0.47,2025-09-16,539,N20,VIIRS,n,2,291.25,10.54,D,0.0
-1.18908,110.39901,334.12,0.46,0.47,2025-09-16,539,N20,VIIRS,n,2,292.09,10.54,D,0.0
-2.04164,120.85797,330.99,0.53,0.42,2025-09-16,539,N20,VIIRS,n,2,292.36,7.64,D,0.0
-8.26296,123.84515,332.51,0.44,0.46,2025-09-16,537,N20,VIIRS,n,2,301.16,3.54,D,0.0
-5.66999,119.79552,333.67,0.43,0.38,2025-09-16,538,N20,VIIRS,n,2,299.65,3.02,D,0.0
-8.60271,122.58322,341.67,0.54,0.42,2025-09-16,537,N20,VIIRS,n,2,296.24,23.83,D,0.0
-7.78513,139.65744,329.99,0.49,0.4,2025-09-16,356,N20,VIIRS,n,2,296.53,3.31,D,0.0
-7.79462,139.59111,340.59,0.49,0.4,2025-09-16,356,N20,VIIRS,n,2,298.18,6.73,D,0.0
-7.81021,139.13327,336.31,0.52,0.42,2025-09-16,356,N20,VIIRS,n,2,298.45,7.63,D,0.0
